5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
06/01/2016 20:10,51,1,100
06/01/2016 20:15,23,1,100
06/01/2016 20:20,42,1,100
06/01/2016 20:25,47,1,100
06/01/2016 20:30,29,1,100
06/01/2016 20:35,37,1,100
06/01/2016 20:40,29,1,100
06/01/2016 20:45,30,1,100
06/01/2016 20:50,41,1,100
06/01/2016 20:55,29,1,100
06/01/2016 21:00,36,1,100
06/01/2016 21:05,37,1,100
06/01/2016 21:10,31,1,100
06/01/2016 21:15,31,1,100
06/01/2016 21:20,32,1,100
06/01/2016 21:25,39,1,100
06/01/2016 21:30,32,1,100
06/01/2016 21:35,30,1,100
06/01/2016 21:40,36,1,100
06/01/2016 21:45,35,1,100
06/01/2016 21:50,32,1,100
06/01/2016 21:55,25,1,100
06/01/2016 22:00,22,1,100
06/01/2016 22:05,18,1,100
06/01/2016 22:10,17,1,100
06/01/2016 22:15,26,1,100
06/01/2016 22:20,23,1,100
06/01/2016 22:25,24,1,100
06/01/2016 22:30,24,1,100
06/01/2016 22:35,19,1,100
06/01/2016 22:40,18,1,100
06/01/2016 22:45,16,1,100
06/01/2016 22:50,21,1,100
06/01/2016 22:55,16,1,100
06/01/2016 23:00,11,1,100
06/01/2016 23:05,13,1,100
06/01/2016 23:10,19,1,100
06/01/2016 23:15,11,1,100
06/01/2016 23:20,13,1,100
06/01/2016 23:25,8,1,100
06/01/2016 23:30,13,1,100
06/01/2016 23:35,12,1,100
06/01/2016 23:40,15,1,100
06/01/2016 23:45,12,1,100
06/01/2016 23:50,11,1,100
06/01/2016 23:55,10,1,100
07/01/2016 0:00,6,1,100
07/01/2016 0:05,8,1,100
07/01/2016 0:10,11,1,100
07/01/2016 0:15,9,1,100
07/01/2016 0:20,8,1,100
07/01/2016 0:25,8,1,100
07/01/2016 0:30,5,1,100
07/01/2016 0:35,8,1,100
07/01/2016 0:40,8,1,100
07/01/2016 0:45,6,1,100
07/01/2016 0:50,5,1,100
07/01/2016 0:55,9,1,100
07/01/2016 1:00,5,1,100
07/01/2016 1:05,2,1,100
07/01/2016 1:10,3,1,100
07/01/2016 1:15,5,1,100
07/01/2016 1:20,5,1,100
07/01/2016 1:25,1,1,100
07/01/2016 1:30,6,1,100
07/01/2016 1:35,2,1,100
07/01/2016 1:40,2,1,100
07/01/2016 1:45,7,1,100
07/01/2016 1:50,4,1,100
07/01/2016 1:55,5,1,100
07/01/2016 2:00,5,1,100
07/01/2016 2:05,4,1,100
07/01/2016 2:10,1,1,100
07/01/2016 2:15,3,1,100
07/01/2016 2:20,1,1,100
07/01/2016 2:25,1,1,100
07/01/2016 2:30,4,1,100
07/01/2016 2:35,5,1,100
07/01/2016 2:40,7,1,100
07/01/2016 2:45,3,1,100
07/01/2016 2:50,8,1,100
07/01/2016 2:55,5,1,100
07/01/2016 3:00,1,1,100
07/01/2016 3:05,2,1,100
07/01/2016 3:10,1,1,100
07/01/2016 3:15,5,1,100
07/01/2016 3:20,2,1,100
07/01/2016 3:25,4,1,100
07/01/2016 3:30,7,1,100
07/01/2016 3:35,9,1,100
07/01/2016 3:40,7,1,100
07/01/2016 3:45,7,1,100
07/01/2016 3:50,10,1,100
07/01/2016 3:55,7,1,100
07/01/2016 4:00,9,1,100
07/01/2016 4:05,10,1,100
07/01/2016 4:10,12,1,100
07/01/2016 4:15,17,1,100
07/01/2016 4:20,14,1,100
07/01/2016 4:25,16,1,100
07/01/2016 4:30,14,1,100
07/01/2016 4:35,19,1,100
07/01/2016 4:40,26,1,100
07/01/2016 4:45,28,1,100
07/01/2016 4:50,31,1,100
07/01/2016 4:55,30,1,100
07/01/2016 5:00,26,1,100
07/01/2016 5:05,45,1,100
07/01/2016 5:10,46,1,100
07/01/2016 5:15,52,1,100
07/01/2016 5:20,62,1,100
07/01/2016 5:25,62,1,100
07/01/2016 5:30,75,1,100
07/01/2016 5:35,66,1,100
07/01/2016 5:40,87,1,100
07/01/2016 5:45,90,1,100
07/01/2016 5:50,91,1,100
07/01/2016 5:55,72,1,100
07/01/2016 6:00,105,1,100
07/01/2016 6:05,90,1,100
07/01/2016 6:10,104,1,100
07/01/2016 6:15,125,1,100
07/01/2016 6:20,113,1,100
07/01/2016 6:25,142,1,100
07/01/2016 6:30,124,1,100
07/01/2016 6:35,146,1,100
07/01/2016 6:40,145,1,100
07/01/2016 6:45,153,1,100
07/01/2016 6:50,137,1,100
07/01/2016 6:55,154,1,100
07/01/2016 7:00,140,1,100
07/01/2016 7:05,152,1,100
07/01/2016 7:10,132,1,100
07/01/2016 7:15,115,1,100
07/01/2016 7:20,123,1,100
07/01/2016 7:25,117,1,100
07/01/2016 7:30,99,1,100
07/01/2016 7:35,79,1,100
07/01/2016 7:40,83,1,100
07/01/2016 7:45,79,1,100
07/01/2016 7:50,67,1,100
07/01/2016 7:55,72,1,100
07/01/2016 8:00,82,1,100
07/01/2016 8:05,76,1,100
07/01/2016 8:10,78,1,100
07/01/2016 8:15,62,1,100
07/01/2016 8:20,74,1,100
07/01/2016 8:25,68,1,100
07/01/2016 8:30,79,1,100
07/01/2016 8:35,69,1,100
07/01/2016 8:40,83,1,100
07/01/2016 8:45,65,1,100
07/01/2016 8:50,90,1,100
07/01/2016 8:55,83,1,100
07/01/2016 9:00,89,1,100
07/01/2016 9:05,93,1,100
07/01/2016 9:10,86,1,100
07/01/2016 9:15,94,1,100
07/01/2016 9:20,93,1,100
07/01/2016 9:25,88,1,100
07/01/2016 9:30,121,1,100
07/01/2016 9:35,103,1,100
07/01/2016 9:40,119,1,100
07/01/2016 9:45,110,1,100
07/01/2016 9:50,115,1,100
07/01/2016 9:55,99,1,100
07/01/2016 10:00,99,1,100
07/01/2016 10:05,89,1,100
07/01/2016 10:10,97,1,100
07/01/2016 10:15,86,1,100
07/01/2016 10:20,94,1,100
07/01/2016 10:25,89,1,100
07/01/2016 10:30,113,1,100
07/01/2016 10:35,98,1,100
07/01/2016 10:40,92,1,100
07/01/2016 10:45,101,1,100
07/01/2016 10:50,94,1,100
07/01/2016 10:55,79,1,100
07/01/2016 11:00,72,1,100
07/01/2016 11:05,99,1,100
07/01/2016 11:10,91,1,100
07/01/2016 11:15,95,1,100
07/01/2016 11:20,107,1,100
07/01/2016 11:25,97,1,100
07/01/2016 11:30,110,1,100
07/01/2016 11:35,114,1,100
07/01/2016 11:40,87,1,100
07/01/2016 11:45,112,1,100
07/01/2016 11:50,87,1,100
07/01/2016 11:55,89,1,100
07/01/2016 12:00,89,1,100
07/01/2016 12:05,91,1,100
07/01/2016 12:10,105,1,100
07/01/2016 12:15,85,1,100
07/01/2016 12:20,104,1,100
07/01/2016 12:25,79,1,100
07/01/2016 12:30,71,1,100
07/01/2016 12:35,89,1,100
07/01/2016 12:40,80,1,100
07/01/2016 12:45,107,1,100
07/01/2016 12:50,86,1,100
07/01/2016 12:55,103,1,100
07/01/2016 13:00,92,1,100
07/01/2016 13:05,95,1,100
07/01/2016 13:10,92,1,100
07/01/2016 13:15,81,1,100
07/01/2016 13:20,94,1,100
07/01/2016 13:25,87,1,100
07/01/2016 13:30,86,1,100
07/01/2016 13:35,101,1,100
07/01/2016 13:40,93,1,100
07/01/2016 13:45,90,1,100
07/01/2016 13:50,86,1,100
07/01/2016 13:55,84,1,100
07/01/2016 14:00,89,1,100
07/01/2016 14:05,83,1,100
07/01/2016 14:10,104,1,100
07/01/2016 14:15,86,1,100
07/01/2016 14:20,93,1,100
07/01/2016 14:25,110,1,100
07/01/2016 14:30,90,1,100
07/01/2016 14:35,100,1,100
07/01/2016 14:40,108,1,100
07/01/2016 14:45,92,1,100
07/01/2016 14:50,93,1,100
07/01/2016 14:55,95,1,100
07/01/2016 15:00,73,1,100
07/01/2016 15:05,96,1,100
07/01/2016 15:10,92,1,100
07/01/2016 15:15,94,1,100
07/01/2016 15:20,97,1,100
07/01/2016 15:25,71,1,100
07/01/2016 15:30,105,1,100
07/01/2016 15:35,93,1,100
07/01/2016 15:40,102,1,100
07/01/2016 15:45,91,1,100
07/01/2016 15:50,94,1,100
07/01/2016 15:55,96,1,100
07/01/2016 16:00,94,1,100
07/01/2016 16:05,83,1,100
07/01/2016 16:10,87,1,100
07/01/2016 16:15,84,1,100
07/01/2016 16:20,99,1,100
07/01/2016 16:25,87,1,100
07/01/2016 16:30,87,1,100
07/01/2016 16:35,96,1,100
07/01/2016 16:40,96,1,100
07/01/2016 16:45,92,1,100
07/01/2016 16:50,90,1,100
07/01/2016 16:55,88,1,100
07/01/2016 17:00,88,1,100
07/01/2016 17:05,97,1,100
07/01/2016 17:10,83,1,100
07/01/2016 17:15,114,1,100
07/01/2016 17:20,103,1,100
07/01/2016 17:25,103,1,100
07/01/2016 17:30,88,1,100
07/01/2016 17:35,87,1,100
07/01/2016 17:40,87,1,100
07/01/2016 17:45,81,1,100
07/01/2016 17:50,87,1,100
07/01/2016 17:55,86,1,100
07/01/2016 18:00,76,1,100
07/01/2016 18:05,63,1,100
07/01/2016 18:10,64,1,100
07/01/2016 18:15,79,1,100
07/01/2016 18:20,67,1,100
07/01/2016 18:25,79,1,100
07/01/2016 18:30,58,1,100
07/01/2016 18:35,79,1,100
07/01/2016 18:40,71,1,100
07/01/2016 18:45,69,1,100
07/01/2016 18:50,60,1,100
07/01/2016 18:55,72,1,100
07/01/2016 19:00,57,1,100
07/01/2016 19:05,75,1,100
07/01/2016 19:10,55,1,100
07/01/2016 19:15,71,1,100
07/01/2016 19:20,67,1,100
07/01/2016 19:25,75,1,100
07/01/2016 19:30,69,1,100
07/01/2016 19:35,50,1,100
07/01/2016 19:40,63,1,100
07/01/2016 19:45,67,1,100
07/01/2016 19:50,59,1,100
07/01/2016 19:55,47,1,100
07/01/2016 20:00,55,1,100
07/01/2016 20:05,44,1,100
07/01/2016 20:10,52,1,100
07/01/2016 20:15,43,1,100
07/01/2016 20:20,44,1,100
07/01/2016 20:25,49,1,100
07/01/2016 20:30,58,1,100
07/01/2016 20:35,46,1,100
07/01/2016 20:40,43,1,100
07/01/2016 20:45,45,1,100
07/01/2016 20:50,51,1,100
07/01/2016 20:55,41,1,100
07/01/2016 21:00,36,1,100
07/01/2016 21:05,40,1,100
07/01/2016 21:10,37,1,100
07/01/2016 21:15,27,1,100
07/01/2016 21:20,38,1,100
07/01/2016 21:25,34,1,100
07/01/2016 21:30,47,1,100
07/01/2016 21:35,45,1,100
07/01/2016 21:40,38,1,100
07/01/2016 21:45,32,1,100
07/01/2016 21:50,47,1,100
07/01/2016 21:55,18,1,100
07/01/2016 22:00,32,1,100
07/01/2016 22:05,25,1,100
07/01/2016 22:10,25,1,100
07/01/2016 22:15,35,1,100
07/01/2016 22:20,30,1,100
07/01/2016 22:25,31,1,100
07/01/2016 22:30,35,1,100
07/01/2016 22:35,31,1,100
07/01/2016 22:40,25,1,100
07/01/2016 22:45,30,1,100
07/01/2016 22:50,20,1,100
07/01/2016 22:55,28,1,100
07/01/2016 23:00,21,1,100
07/01/2016 23:05,16,1,100
07/01/2016 23:10,16,1,100
07/01/2016 23:15,17,1,100
07/01/2016 23:20,14,1,100
07/01/2016 23:25,8,1,100
07/01/2016 23:30,16,1,100
07/01/2016 23:35,12,1,100
07/01/2016 23:40,17,1,100
07/01/2016 23:45,17,1,100
07/01/2016 23:50,18,1,100
07/01/2016 23:55,27,1,100
08/01/2016 0:00,14,1,100
08/01/2016 0:05,11,1,100
08/01/2016 0:10,11,1,100
08/01/2016 0:15,13,1,100
08/01/2016 0:20,9,1,100
08/01/2016 0:25,10,1,100
08/01/2016 0:30,13,1,100
08/01/2016 0:35,17,1,100
08/01/2016 0:40,9,1,100
08/01/2016 0:45,13,1,100
08/01/2016 0:50,9,1,100
08/01/2016 0:55,10,1,100
08/01/2016 1:00,11,1,100
08/01/2016 1:05,13,1,100
08/01/2016 1:10,11,1,100
08/01/2016 1:15,11,1,100
08/01/2016 1:20,3,1,100
08/01/2016 1:25,6,1,100
08/01/2016 1:30,8,1,100
08/01/2016 1:35,6,1,100
08/01/2016 1:40,3,1,100
08/01/2016 1:45,4,1,100
08/01/2016 1:50,4,1,100
08/01/2016 1:55,6,1,100
08/01/2016 2:00,5,1,100
08/01/2016 2:05,6,1,100
08/01/2016 2:10,5,1,100
08/01/2016 2:15,5,1,100
08/01/2016 2:20,9,1,100
08/01/2016 2:25,3,1,100
08/01/2016 2:30,2,1,100
08/01/2016 2:35,4,1,100
08/01/2016 2:40,5,1,100
08/01/2016 2:45,1,1,100
08/01/2016 2:50,2,1,100
08/01/2016 2:55,4,1,100
08/01/2016 3:00,5,1,100
08/01/2016 3:05,5,1,100
08/01/2016 3:10,2,1,100
08/01/2016 3:15,8,1,100
08/01/2016 3:20,5,1,100
08/01/2016 3:25,3,1,100
08/01/2016 3:30,3,1,100
08/01/2016 3:35,5,1,100
08/01/2016 3:40,5,1,100
08/01/2016 3:45,11,1,100
08/01/2016 3:50,9,1,100
08/01/2016 3:55,3,1,100
08/01/2016 4:00,7,1,100
08/01/2016 4:05,14,1,100
08/01/2016 4:10,18,1,100
08/01/2016 4:15,15,1,100
08/01/2016 4:20,9,1,100
08/01/2016 4:25,14,1,100
08/01/2016 4:30,19,1,100
08/01/2016 4:35,27,1,100
08/01/2016 4:40,22,1,100
08/01/2016 4:45,36,1,100
08/01/2016 4:50,33,1,100
08/01/2016 4:55,25,1,100
08/01/2016 5:00,54,1,100
08/01/2016 5:05,45,1,100
08/01/2016 5:10,41,1,100
08/01/2016 5:15,48,1,100
08/01/2016 5:20,49,1,100
08/01/2016 5:25,56,1,100
08/01/2016 5:30,48,1,100
08/01/2016 5:35,82,1,100
08/01/2016 5:40,90,1,100
08/01/2016 5:45,86,1,100
08/01/2016 5:50,92,1,100
08/01/2016 5:55,81,1,100
08/01/2016 6:00,90,1,100
08/01/2016 6:05,82,1,100
08/01/2016 6:10,93,1,100
08/01/2016 6:15,118,1,100
08/01/2016 6:20,116,1,100
08/01/2016 6:25,132,1,100
08/01/2016 6:30,133,1,100
08/01/2016 6:35,154,1,100
08/01/2016 6:40,144,1,100
08/01/2016 6:45,171,1,100
08/01/2016 6:50,144,1,100
08/01/2016 6:55,159,1,100
08/01/2016 7:00,153,1,100
08/01/2016 7:05,158,1,100
08/01/2016 7:10,154,1,100
08/01/2016 7:15,139,1,100
08/01/2016 7:20,130,1,100
08/01/2016 7:25,122,1,100
08/01/2016 7:30,108,1,100
08/01/2016 7:35,99,1,100
08/01/2016 7:40,85,1,100
08/01/2016 7:45,87,1,100
08/01/2016 7:50,66,1,100
08/01/2016 7:55,79,1,100
08/01/2016 8:00,97,1,100
08/01/2016 8:05,101,1,100
08/01/2016 8:10,86,1,100
08/01/2016 8:15,88,1,100
08/01/2016 8:20,79,1,100
08/01/2016 8:25,95,1,100
08/01/2016 8:30,72,1,100
08/01/2016 8:35,75,1,100
08/01/2016 8:40,77,1,100
08/01/2016 8:45,81,1,100
08/01/2016 8:50,83,1,100
08/01/2016 8:55,88,1,100
08/01/2016 9:00,82,1,100
08/01/2016 9:05,66,1,100
08/01/2016 9:10,88,1,100
08/01/2016 9:15,103,1,100
08/01/2016 9:20,104,1,100
08/01/2016 9:25,104,1,100
08/01/2016 9:30,116,1,100
08/01/2016 9:35,116,1,100
08/01/2016 9:40,126,1,100
08/01/2016 9:45,85,1,100
08/01/2016 9:50,137,1,100
08/01/2016 9:55,116,1,100
08/01/2016 10:00,100,1,100
08/01/2016 10:05,86,1,100
08/01/2016 10:10,94,1,100
08/01/2016 10:15,119,1,100
08/01/2016 10:20,96,1,100
08/01/2016 10:25,109,1,100
08/01/2016 10:30,109,1,100
08/01/2016 10:35,116,1,100
08/01/2016 10:40,117,1,100
08/01/2016 10:45,113,1,100
08/01/2016 10:50,102,1,100
08/01/2016 10:55,100,1,100
08/01/2016 11:00,102,1,100
08/01/2016 11:05,85,1,100
08/01/2016 11:10,99,1,100
08/01/2016 11:15,116,1,100
08/01/2016 11:20,87,1,100
08/01/2016 11:25,86,1,100
08/01/2016 11:30,114,1,100
08/01/2016 11:35,112,1,100
08/01/2016 11:40,120,1,100
08/01/2016 11:45,115,1,100
08/01/2016 11:50,118,1,100
08/01/2016 11:55,98,1,100
08/01/2016 12:00,109,1,100
08/01/2016 12:05,98,1,100
08/01/2016 12:10,79,1,100
08/01/2016 12:15,104,1,100
08/01/2016 12:20,104,1,100
08/01/2016 12:25,83,1,100
08/01/2016 12:30,97,1,100
08/01/2016 12:35,100,1,100
08/01/2016 12:40,101,1,100
08/01/2016 12:45,95,1,100
08/01/2016 12:50,110,1,100
08/01/2016 12:55,87,1,100
08/01/2016 13:00,93,1,100
08/01/2016 13:05,103,1,100
08/01/2016 13:10,98,1,100
08/01/2016 13:15,98,1,100
08/01/2016 13:20,84,1,100
08/01/2016 13:25,114,1,100
08/01/2016 13:30,117,1,100
08/01/2016 13:35,97,1,100
08/01/2016 13:40,107,1,100
08/01/2016 13:45,115,1,100
08/01/2016 13:50,113,1,100
08/01/2016 13:55,92,1,100
08/01/2016 14:00,105,1,100
08/01/2016 14:05,102,1,100
08/01/2016 14:10,105,1,100
08/01/2016 14:15,109,1,100
08/01/2016 14:20,106,1,100
08/01/2016 14:25,104,1,100
08/01/2016 14:30,103,1,100
08/01/2016 14:35,100,1,100
08/01/2016 14:40,97,1,100
08/01/2016 14:45,106,1,100
08/01/2016 14:50,115,1,100
08/01/2016 14:55,101,1,100
08/01/2016 15:00,90,1,100
08/01/2016 15:05,118,1,100
08/01/2016 15:10,101,1,100
08/01/2016 15:15,104,1,100
08/01/2016 15:20,97,1,100
08/01/2016 15:25,93,1,100
08/01/2016 15:30,88,1,100
08/01/2016 15:35,116,1,100
08/01/2016 15:40,110,1,100
08/01/2016 15:45,104,1,100
08/01/2016 15:50,95,1,100
08/01/2016 15:55,103,1,100
08/01/2016 16:00,84,1,100
08/01/2016 16:05,93,1,100
08/01/2016 16:10,95,1,100
08/01/2016 16:15,79,1,100
08/01/2016 16:20,56,1,100
08/01/2016 16:25,91,1,100
08/01/2016 16:30,72,1,100
08/01/2016 16:35,75,1,100
08/01/2016 16:40,93,1,100
08/01/2016 16:45,77,1,100
08/01/2016 16:50,101,1,100
08/01/2016 16:55,91,1,100
08/01/2016 17:00,102,1,100
08/01/2016 17:05,97,1,100
08/01/2016 17:10,101,1,100
08/01/2016 17:15,114,1,100
08/01/2016 17:20,99,1,100
08/01/2016 17:25,113,1,100
08/01/2016 17:30,89,1,100
08/01/2016 17:35,91,1,100
08/01/2016 17:40,91,1,100
08/01/2016 17:45,91,1,100
08/01/2016 17:50,81,1,100
08/01/2016 17:55,86,1,100
08/01/2016 18:00,90,1,100
08/01/2016 18:05,71,1,100
08/01/2016 18:10,76,1,100
08/01/2016 18:15,75,1,100
08/01/2016 18:20,90,1,100
08/01/2016 18:25,96,1,100
08/01/2016 18:30,75,1,100
08/01/2016 18:35,90,1,100
08/01/2016 18:40,69,1,100
08/01/2016 18:45,75,1,100
08/01/2016 18:50,78,1,100
08/01/2016 18:55,94,1,100
08/01/2016 19:00,84,1,100
08/01/2016 19:05,72,1,100
08/01/2016 19:10,89,1,100
08/01/2016 19:15,86,1,100
08/01/2016 19:20,69,1,100
08/01/2016 19:25,78,1,100
08/01/2016 19:30,84,1,100
08/01/2016 19:35,79,1,100
08/01/2016 19:40,84,1,100
08/01/2016 19:45,77,1,100
08/01/2016 19:50,99,1,100
08/01/2016 19:55,74,1,100
08/01/2016 20:00,96,1,100
08/01/2016 20:05,52,1,100
08/01/2016 20:10,82,1,100
08/01/2016 20:15,65,1,100
08/01/2016 20:20,66,1,100
08/01/2016 20:25,41,1,100
08/01/2016 20:30,60,1,100
08/01/2016 20:35,60,1,100
08/01/2016 20:40,55,1,100
08/01/2016 20:45,55,1,100
08/01/2016 20:50,48,1,100
08/01/2016 20:55,62,1,100
08/01/2016 21:00,45,1,100
08/01/2016 21:05,62,1,100
08/01/2016 21:10,52,1,100
08/01/2016 21:15,50,1,100
08/01/2016 21:20,53,1,100
08/01/2016 21:25,50,1,100
08/01/2016 21:30,39,1,100
08/01/2016 21:35,49,1,100
08/01/2016 21:40,43,1,100
08/01/2016 21:45,46,1,100
08/01/2016 21:50,40,1,100
08/01/2016 21:55,45,1,100
08/01/2016 22:00,40,1,100
08/01/2016 22:05,37,1,100
08/01/2016 22:10,46,1,100
08/01/2016 22:15,50,1,100
08/01/2016 22:20,34,1,100
08/01/2016 22:25,33,1,100
08/01/2016 22:30,41,1,100
08/01/2016 22:35,31,1,100
08/01/2016 22:40,29,1,100
08/01/2016 22:45,39,1,100
08/01/2016 22:50,42,1,100
08/01/2016 22:55,29,1,100
08/01/2016 23:00,27,1,100
08/01/2016 23:05,21,1,100
08/01/2016 23:10,26,1,100
08/01/2016 23:15,17,1,100
08/01/2016 23:20,31,1,100
08/01/2016 23:25,22,1,100
08/01/2016 23:30,23,1,100
08/01/2016 23:35,24,1,100
08/01/2016 23:40,22,1,100
08/01/2016 23:45,19,1,100
08/01/2016 23:50,24,1,100
08/01/2016 23:55,21,1,100
11/01/2016 0:00,8,1,100
11/01/2016 0:05,10,1,100
11/01/2016 0:10,10,1,100
11/01/2016 0:15,13,1,100
11/01/2016 0:20,14,1,100
11/01/2016 0:25,11,1,100
11/01/2016 0:30,13,1,100
11/01/2016 0:35,14,1,100
11/01/2016 0:40,21,1,100
11/01/2016 0:45,20,1,100
11/01/2016 0:50,13,1,100
11/01/2016 0:55,16,1,100
11/01/2016 1:00,17,1,100
11/01/2016 1:05,11,1,100
11/01/2016 1:10,9,1,100
11/01/2016 1:15,11,1,100
11/01/2016 1:20,14,1,100
11/01/2016 1:25,10,1,100
11/01/2016 1:30,2,1,100
11/01/2016 1:35,8,1,100
11/01/2016 1:40,3,1,100
11/01/2016 1:45,0,1,100
11/01/2016 1:50,3,1,100
11/01/2016 1:55,7,1,100
11/01/2016 2:00,5,1,100
11/01/2016 2:05,7,1,100
11/01/2016 2:10,5,1,100
11/01/2016 2:15,4,1,100
11/01/2016 2:20,7,1,100
11/01/2016 2:25,3,1,100
11/01/2016 2:30,5,1,100
11/01/2016 2:35,7,1,100
11/01/2016 2:40,9,1,100
11/01/2016 2:45,4,1,100
11/01/2016 2:50,5,1,100
11/01/2016 2:55,5,1,100
11/01/2016 3:00,9,1,100
11/01/2016 3:05,4,1,100
11/01/2016 3:10,6,1,100
11/01/2016 3:15,6,1,100
11/01/2016 3:20,3,1,100
11/01/2016 3:25,8,1,100
11/01/2016 3:30,11,1,100
11/01/2016 3:35,8,1,100
11/01/2016 3:40,9,1,100
11/01/2016 3:45,7,1,100
11/01/2016 3:50,13,1,100
11/01/2016 3:55,9,1,100
11/01/2016 4:00,10,1,100
11/01/2016 4:05,17,1,100
11/01/2016 4:10,14,1,100
11/01/2016 4:15,25,1,100
11/01/2016 4:20,23,1,100
11/01/2016 4:25,21,1,100
11/01/2016 4:30,23,1,100
11/01/2016 4:35,22,1,100
11/01/2016 4:40,32,1,100
11/01/2016 4:45,40,1,100
11/01/2016 4:50,46,1,100
11/01/2016 4:55,56,1,100
11/01/2016 5:00,63,1,100
11/01/2016 5:05,61,1,100
11/01/2016 5:10,55,1,100
11/01/2016 5:15,57,1,100
11/01/2016 5:20,62,1,100
11/01/2016 5:25,89,1,100
11/01/2016 5:30,87,1,100
11/01/2016 5:35,100,1,100
11/01/2016 5:40,90,1,100
11/01/2016 5:45,102,1,100
11/01/2016 5:50,112,1,100
11/01/2016 5:55,106,1,100
11/01/2016 6:00,98,1,100
11/01/2016 6:05,110,1,100
11/01/2016 6:10,114,1,100
11/01/2016 6:15,149,1,100
11/01/2016 6:20,148,1,100
11/01/2016 6:25,137,1,100
11/01/2016 6:30,152,1,100
11/01/2016 6:35,149,1,100
11/01/2016 6:40,166,1,100
11/01/2016 6:45,172,1,100
11/01/2016 6:50,159,1,100
11/01/2016 6:55,151,1,100
11/01/2016 7:00,163,1,100
11/01/2016 7:05,154,1,100
11/01/2016 7:10,122,1,100
11/01/2016 7:15,129,1,100
11/01/2016 7:20,122,1,100
11/01/2016 7:25,100,1,100
11/01/2016 7:30,75,1,100
11/01/2016 7:35,84,1,100
11/01/2016 7:40,74,1,100
11/01/2016 7:45,86,1,100
11/01/2016 7:50,76,1,100
11/01/2016 7:55,80,1,100
11/01/2016 8:00,69,1,100
11/01/2016 8:05,94,1,100
11/01/2016 8:10,74,1,100
11/01/2016 8:15,74,1,100
11/01/2016 8:20,77,1,100
11/01/2016 8:25,75,1,100
11/01/2016 8:30,87,1,100
11/01/2016 8:35,80,1,100
11/01/2016 8:40,74,1,100
11/01/2016 8:45,86,1,100
11/01/2016 8:50,77,1,100
11/01/2016 8:55,92,1,100
11/01/2016 9:00,69,1,100
11/01/2016 9:05,76,1,100
11/01/2016 9:10,80,1,100
11/01/2016 9:15,91,1,100
11/01/2016 9:20,93,1,100
11/01/2016 9:25,83,1,100
11/01/2016 9:30,106,1,100
11/01/2016 9:35,86,1,100
11/01/2016 9:40,105,1,100
11/01/2016 9:45,82,1,100
11/01/2016 9:50,101,1,100
11/01/2016 9:55,94,1,100
11/01/2016 10:00,76,1,100
11/01/2016 10:05,103,1,100
11/01/2016 10:10,100,1,100
11/01/2016 10:15,96,1,100
11/01/2016 10:20,105,1,100
11/01/2016 10:25,111,1,100
11/01/2016 10:30,105,1,100
11/01/2016 10:35,126,1,100
11/01/2016 10:40,109,1,100
11/01/2016 10:45,93,1,100
11/01/2016 10:50,112,1,100
11/01/2016 10:55,86,1,100
11/01/2016 11:00,108,1,100
11/01/2016 11:05,93,1,100
11/01/2016 11:10,89,1,100
11/01/2016 11:15,111,1,100
11/01/2016 11:20,94,1,100
11/01/2016 11:25,112,1,100
11/01/2016 11:30,100,1,100
11/01/2016 11:35,96,1,100
11/01/2016 11:40,103,1,100
11/01/2016 11:45,100,1,100
11/01/2016 11:50,109,1,100
11/01/2016 11:55,87,1,100
11/01/2016 12:00,102,1,100
11/01/2016 12:05,95,1,100
11/01/2016 12:10,81,1,100
11/01/2016 12:15,108,1,100
11/01/2016 12:20,102,1,100
11/01/2016 12:25,85,1,100
11/01/2016 12:30,82,1,100
11/01/2016 12:35,71,1,100
11/01/2016 12:40,83,1,100
11/01/2016 12:45,82,1,100
11/01/2016 12:50,83,1,100
11/01/2016 12:55,98,1,100
11/01/2016 13:00,89,1,100
11/01/2016 13:05,98,1,100
11/01/2016 13:10,86,1,100
11/01/2016 13:15,89,1,100
11/01/2016 13:20,90,1,100
11/01/2016 13:25,89,1,100
11/01/2016 13:30,93,1,100
11/01/2016 13:35,91,1,100
11/01/2016 13:40,85,1,100
11/01/2016 13:45,79,1,100
11/01/2016 13:50,101,1,100
11/01/2016 13:55,80,1,100
11/01/2016 14:00,86,1,100
11/01/2016 14:05,87,1,100
11/01/2016 14:10,88,1,100
11/01/2016 14:15,105,1,100
11/01/2016 14:20,108,1,100
11/01/2016 14:25,102,1,100
11/01/2016 14:30,81,1,100
11/01/2016 14:35,85,1,100
11/01/2016 14:40,99,1,100
11/01/2016 14:45,118,1,100
11/01/2016 14:50,105,1,100
11/01/2016 14:55,93,1,100
11/01/2016 15:00,92,1,100
11/01/2016 15:05,94,1,100
11/01/2016 15:10,78,1,100
11/01/2016 15:15,103,1,100
11/01/2016 15:20,96,1,100
11/01/2016 15:25,118,1,100
11/01/2016 15:30,97,1,100
11/01/2016 15:35,102,1,100
11/01/2016 15:40,91,1,100
11/01/2016 15:45,112,1,100
11/01/2016 15:50,94,1,100
11/01/2016 15:55,95,1,100
11/01/2016 16:00,111,1,100
11/01/2016 16:05,81,1,100
11/01/2016 16:10,99,1,100
11/01/2016 16:15,86,1,100
11/01/2016 16:20,111,1,100
11/01/2016 16:25,108,1,100
11/01/2016 16:30,96,1,100
